idx,name,ra,dec,n_spec,n_sdss,n_desi,mjd_first,mjd_last,years_since_last_spec,baseline_yr,surveys,mjd_list,class_list,subclass_list,class_change_flag,broadline_change_flag,last_class,last_subclass,z_spec_median,r_nmgy_last_sdssv,mjd_last_sdssv
0,P17373,128.97063,21.824735,4,4,0,53349.0,58135.0,8.62947171343103,13.103353867214237,eboss|sdss,53349|53360|58086|58135,QSO|QSO|?|?,BROADLINE|BROADLINE||,False,False,?,,0.6177576,,
1,P20673,145.63204,23.603734,2,2,0,53735.0,58132.0,8.637685265792427,12.038329911019849,eboss|sdss,53735|58132,QSO|?,BROADLINE|,False,False,?,,0.7945599,,
2,P4086,247.89499,32.838835,2,1,1,52520.0,59690.46942135,4.3708285338280275,19.631675349349752,main|sdss,52520|59690,QSO|QSO,BROADLINE|,False,True,QSO,,0.6904930308513895,,
3,P19438,139.69133,6.0405799,2,1,1,52707.0,59527.49455702,4.817029394416657,18.67349639156742,main|sdss,52707|59527,QSO|QSO,BROADLINE|,False,True,QSO,,0.7946572348459233,,
4,P19431,136.61221,35.464913,1,1,0,52703.0,52703.0,23.501477189132604,0.0,sdss,52703,QSO,BROADLINE,False,False,QSO,BROADLINE,0.4889719,,
5,P4107,252.28994,36.223857,10,10,0,-999.0,56027.0,14.4008611727055,156.1286789869952,APOGEE-2&MaNGA|apogee-marvels|sdss,-999|-999|52409|55964|55968|55991|55998|56022|56025|56027,?|QSO|QSO|?|?|?|?|?|?|?,|STARBURST BROADLINE|STARBURST BROADLINE|||||||,False,False,?,,0.03097322,,
6,P19274,137.03739,18.28461,5,5,0,53687.0,60018.0,3.474098681261284,17.333333333333332,BHM|eboss|sdss,53687|53700|57814|60018|60018,?|?|?|?|?,||||,False,False,?,,,,
7,P19257,136.9387,53.405965,3,3,0,51999.0,57039.0,11.630156176127814,13.79876796714579,boss|sdss,51999|56334|57039,QSO|QSO|QSO,BROADLINE|BROADLINE|BROADLINE,False,False,QSO,BROADLINE,0.7118932,,
8,P19194,139.67433,19.344853,3,3,0,53699.0,57817.0,9.500108263739039,11.274469541409994,eboss|sdss,53699|57807|57817,QSO|?|?,BROADLINE||,False,False,?,,0.7183673,,
9,P19171,135.17542,25.049457,2,2,0,53381.0,58085.0,8.766364252787636,12.878850102669405,eboss|sdss,53381|58085,QSO|?,BROADLINE|,False,False,?,,0.6751648,,
10,P19059,140.48277,27.534545,2,2,0,53388.0,58130.0,8.643160967366692,12.982888432580424,eboss|sdss,53388|58130,QSO|?,|,False,False,?,,0.6786119,,
11,P19053,142.13361,21.118252,1,1,0,53708.0,53708.0,20.749937148064845,0.0,sdss,53708,QSO,BROADLINE,False,False,QSO,BROADLINE,0.1670845,,
12,P4285,256.50584,35.34475,2,1,1,52427.0,59356.42871398,5.285382147435138,18.971741858945926,main|sdss,52427|59356,QSO|QSO,BROADLINE|,False,True,QSO,,0.5358106966908645,,
13,P19048,142.25986,18.305354,2,2,0,53728.0,57801.0,9.543913876333152,11.151266255989048,eboss|sdss,53728|57801,QSO|?,BROADLINE|,False,False,?,,0.7015889,,
14,P19030,136.56033,49.918381,1,1,0,52254.0,52254.0,24.73077219255492,0.0,sdss,52254,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.2418195,,
15,P18990,140.23603,50.059394,1,1,0,52247.0,52247.0,24.749937148064845,0.0,sdss,52247,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7031927,,
16,P4344,259.66134,31.699352,1,1,0,54592.0,54592.0,18.329677052240065,0.0,sdss,54592,QSO,BROADLINE,False,False,QSO,BROADLINE,0.4503335,,
17,P18917,137.97871,15.399516,3,2,1,54056.0,59520.84363815,4.835238617880039,14.961926456262832,eboss|main|sdss,54056|57806|59521,QSO|?|QSO,BROADLINE||,False,True,QSO,,0.41128645677032605,,
18,P18882,140.10354,34.389217,3,2,1,52993.0,59631.758644635,4.53156988007031,18.175930580793985,boss|main|sdss,52993|56358|59632,QSO|QSO|QSO,BROADLINE|BROADLINE|,False,True,QSO,,0.7854397,,
19,P18853,135.68143,54.550684,1,1,0,51908.0,51908.0,25.678068564902624,0.0,sdss,51908,QSO,BROADLINE,False,False,QSO,BROADLINE,0.5942166,,
20,P18795,137.49701,10.595436,7,6,1,53050.0,59912.0,3.7643108646972867,18.78713210130048,BHM|main|sdss,53050|59522|59646|59646|59911|59912|59912,?|QSO|?|?|?|?|?,||||||,False,False,?,,0.7106425077388269,,
21,P18790,135.65409,35.506491,1,1,0,52703.0,52703.0,23.501477189132604,0.0,sdss,52703,QSO,BROADLINE,False,False,QSO,BROADLINE,0.2467206,,
22,P18772,135.6153,34.063579,1,1,0,52989.0,52989.0,22.718451864012824,0.0,sdss,52989,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7414058,,
23,P18769,135.66534,24.232129,1,1,0,53401.0,53401.0,21.590457339714398,0.0,sdss,53401,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.3250185,,
24,P18695,142.46814,3.0547852,11,10,1,52264.0,59937.0,3.695864595018984,21.00752908966461,BHM|main|sdss,52264|59280|59280|59318|59318|59339|59340|59340|59607|59937|59937,?|QSO|QSO|?|?|?|?|?|QSO|?|?,|BROADLINE|BROADLINE||||||||,False,True,?,,0.6791686,19.14858,59280.0
25,P4538,258.35969,29.556643,2,1,1,52410.0,59377.36218203,5.228069435457032,19.07559803430528,main|sdss,52410|59377,QSO|QSO,BROADLINE|,False,True,QSO,,0.5267559018265604,,
26,P4549,256.0749,35.041781,3,2,1,52428.0,59710.45082888,4.316122421494004,19.93826373409993,main|sdss,52428|52435|59710,QSO|QSO|QSO,BROADLINE|BROADLINE|,False,True,QSO,,0.6676414,,
27,P18655,135.31541,35.683208,2,2,0,52703.0,58157.0,8.569238996114125,14.932238193018481,eboss|sdss,52703|58157,GALAXY|?,|,False,False,?,,0.0,,
28,P4569,257.21739,36.038942,2,1,1,54590.0,59710.45082997,4.316122418509736,14.019030335304594,main|sdss,54590|59710,QSO|QSO,BROADLINE|,False,True,QSO,,0.7020698274710095,,
29,P18632,135.32699,22.241685,2,2,0,53683.0,58083.0,8.7718399543619,12.046543463381246,eboss|sdss,53683|58083,QSO|?,BROADLINE|,False,False,?,,0.6101756,,
30,P4581,257.01756,38.05701,3,2,1,54590.0,59377.37509243,5.228034088708247,13.107118665106082,eboss|main|sdss,54590|58283|59377,QSO|?|QSO,STARBURST BROADLINE||,False,True,QSO,,0.31170175629698327,,
31,P19488,137.25982,13.505405,1,1,0,53826.0,53826.0,20.426870755183256,0.0,sdss,53826,QSO,BROADLINE,False,False,QSO,BROADLINE,0.0499157,,
32,P19491,141.90329,15.639771,3,2,1,54068.0,59586.34428102,4.655907631240751,15.108403233456535,eboss|main|sdss,54068|57783|59586,QSO|?|QSO,BROADLINE||,False,True,QSO,,0.5553530167696485,,
33,P4017,253.04929,33.605338,16,13,3,52791.0,59700.9698187,4.342080012678113,18.91846630718687,BHM|main|sdss|sv3,52791|59311|59314|59315|59315|59320|59339|59339|59345|59347|59347|59352|59352|59375|59375|59701,?|QSO|?|QSO|QSO|QSO|?|?|?|?|?|?|?|?|?|QSO,|||BROADLINE|BROADLINE|||||||||||,False,True,QSO,,0.4792944793962636,35.39666,59315.0
34,P20067,136.93122,1.557755,6,6,0,51924.0,59663.0,4.44603571069318,21.188227241615333,BHM|eboss|sdss,51924|58928|59615|59615|59663|59663,?|?|?|?|?|?,|||||,False,False,?,,,,
35,P20636,144.88701,25.399035,2,2,0,53738.0,58086.0,8.763626402000504,11.904175222450377,eboss|sdss,53738|58086,QSO|?,BROADLINE|,False,False,?,,0.3972184,,
36,P20632,144.9157,19.765484,2,2,0,53762.0,57814.0,9.508321816100436,11.093771389459274,eboss|sdss,53762|57814,QSO|?,BROADLINE|,False,False,?,,0.4661371,,
37,P3380,247.96942,25.308398,2,1,1,53226.0,59661.50241173,4.450135883917004,17.61944534354551,main|sdss,53226|59662,QSO|GALAXY,BROADLINE|,True,True,GALAXY,,0.27624945559782577,,
38,P20522,144.30955,42.90135,3,3,0,52670.0,60031.0,3.4385066210285666,20.1533196440794,BHM|sdss,52670|60031|60031,?|?|?,||,False,False,?,,,,
39,P20478,144.08962,39.358878,2,1,1,52725.0,59587.340541,4.653180020070325,18.788064451745374,main|sdss,52725|59587,QSO|QSO,STARBURST BROADLINE|,False,True,QSO,,0.21016959745339675,,
40,P20469,144.17562,34.281049,1,1,0,52992.0,52992.0,22.710238311651427,0.0,sdss,52992,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7622296,,
41,P3427,248.84957,30.949305,2,1,1,53463.0,59690.46942136,4.370828533800637,17.04988205711157,main|sdss,53463|59690,QSO|QSO,BROADLINE|,False,True,QSO,,0.6995488677341448,,
42,P20371,141.35487,20.360844,2,2,0,53708.0,57809.0,9.522011070036095,11.227926078028748,eboss|sdss,53708|57809,QSO|?,BROADLINE|,False,False,?,,0.4588036,,
43,P20229,136.2827,13.437568,2,1,1,53826.0,59586.32324771,4.655965217305082,15.770905537878173,main|sdss,53826|59586,QSO|QSO,BROADLINE|,False,True,QSO,,0.6463066412359477,,
44,P3456,249.02548,17.448148,2,1,1,53558.0,59374.33034364,5.236370156579554,15.924244609555105,main|sdss,53558|59374,QSO|QSO,BROADLINE|,False,True,QSO,,0.35495869594128227,,
45,P20147,138.37143,26.181204,2,2,0,53415.0,58131.0,8.640423116579559,12.91170431211499,eboss|sdss,53415|58131,QSO|?,BROADLINE|,False,False,?,,0.6199546,,
46,P3478,253.81895,32.265321,1,1,0,52791.0,52791.0,23.26054631986498,0.0,sdss,52791,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.1780782,,
47,P3542,252.21673,46.673273,1,1,0,58021.0,58021.0,8.94158670316409,0.0,eboss,58021,?,,False,False,?,,,,
48,P3611,252.97051,47.897059,4,4,0,57194.0,59375.0,5.234536737387225,5.971252566735113,BHM|eboss,57194|59374|59375|59375,?|?|?|?,|||,False,False,?,,,,
49,P3995,253.11171,25.839063,2,1,1,53473.0,59714.38531669,4.305350380946429,17.087981702094456,main|sdss,53473|59714,QSO|QSO,BROADLINE|,False,True,QSO,,0.757153564457978,,
50,P3691,249.70958,22.710111,2,1,1,53149.0,59735.35733165,4.247932133280457,18.032463604791232,main|sdss,53149|59735,QSO|QSO,BROADLINE|,False,True,QSO,,0.6474550455432149,,
51,P3694,248.97463,29.007652,2,1,1,53472.0,59707.4346069,4.324380387216103,17.071689546611914,main|sdss,53472|59707,QSO|QSO,BROADLINE|,False,True,QSO,,0.5981814458140386,,
52,P19864,139.01729,41.405893,1,1,0,52674.0,52674.0,23.580874861959437,0.0,sdss,52674,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7739303,,
53,P3718,248.80749,32.896418,1,1,0,52520.0,52520.0,24.00250388317778,0.0,sdss,52520,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.1603506,,
54,P3754,251.40927,37.418876,2,1,1,52395.0,59689.96897462,4.372198682301661,19.97253654926763,main|sdss,52395|59690,QSO|QSO,BROADLINE|,False,True,QSO,,0.7488346426955949,,
55,P19825,141.77229,37.701923,2,1,1,52731.0,59547.47144273,4.762335662151089,18.66248170494182,main|sdss,52731|59547,QSO|QSO,BROADLINE|,False,True,QSO,,0.5881418928949094,,
56,P19794,140.44941,13.284143,1,1,0,54086.0,54086.0,19.715029550528907,0.0,sdss,54086,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7863501,,
57,P19773,136.63282,16.769961,2,1,1,53848.0,59556.07197281,4.7387886941018005,15.627849343764549,main|sdss,53848|59556,QSO|QSO,BROADLINE|,False,True,QSO,,0.41126531202524064,,
58,P3813,252.19563,25.268246,1,1,0,53167.0,53167.0,22.23111442390331,0.0,sdss,53167,QSO,BROADLINE,False,False,QSO,BROADLINE,0.692234,,
59,P19723,136.04467,60.806802,1,1,0,54450.0,54450.0,18.718451864012824,0.0,sdss,54450,QSO,BROADLINE,False,False,QSO,BROADLINE,0.3561386,,
60,P19713,136.23316,30.10369,1,1,0,52974.0,52974.0,22.759519625819806,0.0,sdss,52974,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.1085854,,
61,P3912,248.2311,42.068799,1,1,0,52379.0,52379.0,24.388540844163405,0.0,sdss,52379,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7308946,,
62,P19659,142.19475,54.302151,2,1,1,52266.0,59628.23497726,4.541217155566557,20.156700827542778,main|sdss,52266|59628,QSO|GALAXY,BROADLINE|,True,True,GALAXY,,0.26655984414846645,,
63,P18610,135.28193,46.8961,2,2,0,52238.0,56782.0,12.333783828420763,12.44079397672827,boss|sdss,52238|56782,QSO|QSO,BROADLINE|STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.42246534999999996,,
64,P18591,137.54645,54.456544,1,1,0,56334.0,56334.0,13.560340981055946,0.0,boss,56334,QSO,BROADLINE,False,False,QSO,BROADLINE,0.6219237,,
65,P4660,258.79455,40.5271,4,3,1,58041.0,59379.36074662,5.2225976638211815,3.664232023600267,BHM|eboss|main,58041|59370|59370|59379,?|?|?|QSO,|||,False,False,QSO,,0.6308736344116651,,
66,P15022,117.31971,39.218842,1,1,0,51873.0,51873.0,25.77389334245225,0.0,sdss,51873,QSO,BROADLINE,False,False,QSO,BROADLINE,0.4632404,,
67,P14768,118.53288,23.284588,2,2,0,52669.0,52707.0,23.490525785984076,0.10403832991101986,sdss,52669|52707,QSO|QSO,BROADLINE|BROADLINE,False,False,QSO,BROADLINE,0.635601,,
68,P16233,122.09864,26.768973,8,7,1,52670.0,59501.49063305,4.88822425812644,18.703602006981523,BHM|boss|main|sdss,52670|55536|59201|59202|59202|59254|59254|59501,?|?|?|QSO|QSO|QSO|QSO|QSO,|||BROADLINE|BROADLINE|BROADLINE|BROADLINE|,False,True,QSO,,0.7222896,62.94158,59254.0
69,P14804,118.39094,30.257224,12,11,1,52636.0,59504.47194097,4.880061881890997,18.80485130997946,BHM|main|sdss,52636|59164|59164|59199|59199|59222|59222|59252|59252|59281|59281|59504,?|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|GALAXY|GALAXY|QSO,|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|||,True,True,QSO,,0.742837,0.0,59281.0
70,P14836,116.36726,19.331297,2,1,1,52708.0,59605.215634645,4.604240680864297,18.883547254332647,main|sdss,52708|59605,QSO|QSO,BROADLINE|,False,True,QSO,,0.6873515272825029,,
71,P14844,119.67489,32.61746,9,8,1,52583.0,59550.34426729,4.754470297168202,19.075548986420255,BHM|main|sdss,52583|59166|59167|59167|59232|59232|59253|59253|59550,?|?|QSO|QSO|QSO|QSO|QSO|QSO|QSO,||BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|,False,True,QSO,,0.5581133,35.75747,59253.0
72,P14861,117.12277,23.646441,3,2,1,52559.0,59606.18870872,4.6015765492421155,19.29415115323751,main|sdss,52559|52577|59606,QSO|QSO|QSO,BROADLINE|BROADLINE|,False,True,QSO,,0.5983125,,
73,P16180,121.79199,41.182321,2,1,1,52202.0,59554.35129243,4.743499660234587,20.1296407732512,main|sdss,52202|59554,QSO|GALAXY,BROADLINE|,True,True,GALAXY,,0.6850471197763093,,
74,P14895,119.72341,11.32893,2,1,1,53794.0,59606.20205601,4.601540006353689,15.912941974017793,main|sdss,53794|59606,QSO|QSO,BROADLINE|,False,True,QSO,,0.4302725310647054,,
75,P14934,116.94162,51.648926,2,1,1,53327.0,59582.73515772,4.6657888723085055,17.12726942565367,main|sdss,53327|59583,QSO|QSO,BROADLINE|,False,True,QSO,,0.10101774261607185,,
76,P16145,121.23537,37.099175,2,1,1,52253.0,59522.43390978,4.830884691446098,19.902625351895953,main|sdss,52253|59522,QSO|QSO,BROADLINE|,False,True,QSO,,0.4659221115776704,,
77,P16035,121.28263,52.590414,1,1,0,53383.0,53383.0,21.639738653882777,0.0,sdss,53383,QSO,BROADLINE,False,False,QSO,BROADLINE,0.6650704,,
78,P15010,113.89494,30.972343,15,14,1,58099.0,59527.39901216,4.817290981986814,3.9107433597809718,BHM|eboss|main,58099|59146|59146|59168|59168|59193|59193|59219|59219|59248|59248|59275|59276|59276|59527,?|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|?|QSO|QSO|QSO,|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE||BROADLINE|BROADLINE|,False,True,QSO,,0.7143369,15.39843,59276.0
79,P16009,121.36127,50.547366,1,1,0,53090.0,53090.0,22.441928934512482,0.0,sdss,53090,QSO,BROADLINE,False,False,QSO,BROADLINE,0.5701181,,
80,P15024,117.20246,38.352988,17,17,0,51873.0,59616.0,4.574714697688389,21.19917864476386,BHM|sdss,51873|59147|59147|59163|59163|59195|59195|59220|59220|59249|59250|59250|59277|59278|59278|59616|59616,?|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|?|QSO|QSO|?|QSO|QSO|?|?,|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE||BROADLINE|BROADLINE||BROADLINE|BROADLINE||,False,False,?,,0.5922477500000001,26.45296,59278.0
81,P14703,118.90431,25.710828,11,10,1,52578.0,59498.48833097,4.896444113239377,18.94726442428474,BHM|main|sdss,52578|59165|59165|59193|59193|59226|59226|59250|59251|59251|59498,?|QSO|QSO|QSO|QSO|QSO|QSO|?|QSO|QSO|QSO,|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE||BROADLINE|BROADLINE|,False,True,QSO,,0.4443729,73.39422,59251.0
82,P16004,126.88624,14.394272,2,1,1,54139.0,59551.38970167,4.751608053828021,14.818315404982886,main|sdss,54139|59551,QSO|QSO,BROADLINE|,False,True,QSO,,0.3976125155193668,,
83,P15060,119.20491,24.436979,3,1,2,52669.0,59546.37262036,4.765344073841703,18.829220042053393,main|sdss,52669|59508|59546,QSO|QSO|QSO,STARBURST BROADLINE||,False,True,QSO,,0.3635982110058742,,
84,P15175,116.56965,19.28608,2,1,1,52939.0,59605.215634645,4.604240680864297,18.251103722505132,main|sdss,52939|59605,QSO|QSO,|,False,False,QSO,,0.6876246964319224,,
85,P15799,122.86617,22.345922,6,6,0,52943.0,59232.0,5.6260493999471155,17.218343600273784,BHM|sdss,52943|59203|59204|59204|59232|59232,?|?|QSO|QSO|QSO|QSO,||BROADLINE|BROADLINE|BROADLINE|BROADLINE,False,False,QSO,BROADLINE,0.31207905,27.16061,59232.0
86,P15780,122.97951,13.613387,2,1,1,53682.0,59594.73721124,4.632929040631586,16.188192227898693,main|sdss,53682|59595,QSO|QSO,BROADLINE|,False,True,QSO,,0.48790197010302894,,
87,P15275,120.29452,17.564532,2,1,1,53357.0,59610.18513289,4.590634936182568,17.120287838165645,main|sdss,53357|59610,QSO|QSO,BROADLINE|,False,True,QSO,,0.7662571395602713,,
88,P15734,122.34322,9.0145791,2,1,1,54153.0,59560.34063632,4.727101730350956,14.804491817440102,main|sdss,54153|59560,QSO|QSO,BROADLINE|,False,True,QSO,,0.7836244907819633,,
89,P15616,124.13382,40.801376,3,2,1,52264.0,59554.35129249,4.743499660070322,19.959894024613273,eboss|main|sdss,52264|57361|59554,QSO|?|QSO,BROADLINE||,False,True,QSO,,0.7013607535702557,,
90,P15612,122.65123,17.33978,2,1,1,53357.0,59523.42560359,4.828169581767777,16.882753192580434,main|sdss,53357|59523,QSO|QSO,BROADLINE|,False,True,QSO,,0.6200453332612899,,
91,P15562,122.54578,20.239194,8,7,1,53330.0,59888.0,3.8300192835884572,17.95482546201232,BHM|eboss|main|sdss,53330|58523|59229|59229|59527|59886|59888|59888,?|?|QSO|QSO|QSO|?|?|?,||BROADLINE|BROADLINE||||,False,True,?,,0.7300734,40.64524,59229.0
92,P15525,123.31488,17.007259,2,1,1,53711.0,59640.11301047,4.508696872992978,16.23302672271047,main|sdss,53711|59640,QSO|GALAXY,BROADLINE|,True,True,GALAXY,,0.8062699748541668,,
93,P15459,123.34308,18.835497,2,1,1,53358.0,59527.42955795,4.817207352171611,16.890977571389467,main|sdss,53358|59527,QSO|QSO,BROADLINE|,False,True,QSO,,0.7926079468098781,,
94,P15451,123.33831,50.983012,1,1,0,53090.0,53090.0,22.441928934512482,0.0,sdss,53090,QSO,BROADLINE,False,False,QSO,BROADLINE,0.4629261,,
95,P16285,127.48397,38.652881,1,1,0,52312.0,52312.0,24.571976846901258,0.0,sdss,52312,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.2300598,,
96,P14694,118.79927,11.669883,2,1,1,53674.0,59503.47125036,4.882801623465248,15.960222451362087,main|sdss,53674|59503,QSO|QSO,BROADLINE|,False,True,QSO,,0.5779757346376866,,
97,P18378,133.71844,52.66918,17,17,0,51900.0,59873.0,3.8710870453954387,21.828884325804243,BHM|boss|sdss,51900|56739|59232|59232|59252|59252|59281|59284|59284|59312|59312|59637|59638|59638|59872|59873|59873,?|?|QSO|QSO|QSO|QSO|?|QSO|QSO|QSO|QSO|?|?|?|?|?|?,||BROADLINE|BROADLINE|BROADLINE|BROADLINE||BROADLINE|BROADLINE|BROADLINE|BROADLINE||||||,False,False,?,,0.4998703,36.57602,59312.0
98,P17069,133.07154,43.819829,4,4,0,52592.0,59986.0,3.561709906449511,20.243668720054757,BHM|eboss|sdss,52592|57042|59986|59986,?|?|?|?,|||,False,False,?,,,,
99,P18245,132.57058,30.479591,3,2,1,52991.0,59521.47877388,4.83349971102172,17.87947645141684,eboss|main|sdss,52991|58132|59521,QSO|?|QSO,BROADLINE||,False,True,QSO,,0.6943213507642658,,
100,P18234,130.58383,7.9384406,2,2,0,52964.0,53081.0,22.46656959159667,0.3203285420944558,sdss,52964|53081,QSO|QSO,AGN BROADLINE|AGN BROADLINE,False,False,QSO,AGN BROADLINE,0.1043191,,
101,P18188,129.00185,5.6748376,4,2,2,52646.0,59656.13234632,4.464838321726712,19.19269636227242,main|sdss,52646|52963|59532|59656,QSO|QSO|QSO|QSO,BROADLINE|BROADLINE||,False,True,QSO,,0.6035711294081083,,
102,P18107,131.14574,0.9216044,3,2,1,51901.0,59590.95662905333,4.643279710547162,21.053953809865387,eboss|main|sdss,51901|58930|59591,QSO|?|QSO,BROADLINE||,False,True,QSO,,0.4394958363958884,,
103,P18027,134.68885,35.752188,1,1,0,52964.0,52964.0,22.78689813369113,0.0,sdss,52964,QSO,BROADLINE,False,False,QSO,BROADLINE,0.6701345,,
104,P17943,131.11957,16.281703,1,1,0,53711.0,53711.0,20.741723595703448,0.0,sdss,53711,QSO,BROADLINE,False,False,QSO,BROADLINE,0.1488437,,
105,P17540,128.96028,53.048808,1,1,0,51883.0,51883.0,25.74651483458093,0.0,sdss,51883,QSO,BROADLINE,False,False,QSO,BROADLINE,0.5035497,,
106,P5113,318.34023,-1.3620868,5,4,1,58038.0,59484.14639098,4.935710204930003,3.9593330348528415,BHM|eboss|main,58038|59371|59372|59372|59484,?|?|?|?|QSO,||||,False,False,QSO,,0.7241119299008054,,
107,P17497,129.24389,7.9637045,1,1,0,53081.0,53081.0,22.46656959159667,0.0,sdss,53081,QSO,BROADLINE,False,False,QSO,BROADLINE,0.1140261,,
108,P17303,134.42418,40.750845,1,1,0,52703.0,52703.0,23.501477189132604,0.0,sdss,52703,QSO,BROADLINE,False,False,QSO,BROADLINE,0.769908,,
109,P17248,133.05428,26.35042,1,1,0,58437.0,58437.0,7.802640775717136,0.0,eboss,58437,?,,False,False,?,,,,
110,P17143,133.52016,19.56164,3,3,0,53729.0,58138.0,8.621258161069635,12.071184120465434,eboss|sdss,53729|58098|58138,QSO|?|?,BROADLINE||,False,False,?,,0.4818937,,
111,P5527,327.78723,27.930302,1,1,0,57651.0,57651.0,9.954591494402967,0.0,eboss,57651,QSO,BROADLINE,False,False,QSO,BROADLINE,0.7658504,,
112,P5642,329.71342,27.481162,2,1,1,57573.0,59560.11921524667,4.727707948210857,5.440435907588414,eboss|main,57573|59560,QSO|QSO,BROADLINE|,False,True,QSO,,0.43555583903508843,,
113,P14650,116.0865,38.311089,18,17,1,51873.0,59616.0,4.574714697688389,21.19917864476386,BHM|main|sdss,51873|59147|59147|59163|59163|59195|59195|59220|59220|59249|59250|59250|59277|59278|59278|59557|59616|59616,?|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|?|QSO|QSO|?|QSO|QSO|QSO|?|?,|STARBURST BROADLINE|STARBURST BROADLINE|BROADLINE|BROADLINE|STARBURST BROADLINE|STARBURST BROADLINE|BROADLINE|BROADLINE||BROADLINE|BROADLINE||BROADLINE|BROADLINE|||,False,True,?,,0.4130181,42.63848,59278.0
114,P5716,330.60675,28.472565,1,1,0,57570.0,57570.0,10.176357408160667,0.0,eboss,57570,QSO,BROADLINE,False,False,QSO,BROADLINE,0.6319695,,
115,P14236,112.15733,44.612816,1,1,0,53314.0,53314.0,21.828650358194892,0.0,sdss,53314,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.2774825,,
116,P16824,129.75282,37.150391,4,3,1,52320.0,59521.46620024,4.833534135771893,19.716539904832306,BHM|main|sdss,52320|59227|59227|59521,?|QSO|QSO|QSO,|BROADLINE|BROADLINE|,False,True,QSO,,0.7543101,25.28937,59227.0
117,P16821,129.75239,31.979679,2,1,1,52674.0,59519.9767015,4.837612161069625,18.74326270088981,main|sdss,52674|59520,QSO|QSO,BROADLINE|,False,True,QSO,,0.7537833831946761,,
118,P14432,115.81246,38.641631,19,18,1,51873.0,59616.0,4.574714697688389,21.19917864476386,BHM|boss|main|sdss,51873|55480|59147|59147|59163|59163|59195|59195|59220|59220|59249|59250|59250|59277|59278|59278|59557|59616|59616,?|?|QSO|QSO|QSO|QSO|QSO|QSO|QSO|QSO|?|QSO|QSO|?|QSO|QSO|QSO|?|?,||||BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE|BROADLINE||BROADLINE|BROADLINE||BROADLINE|BROADLINE|||,False,True,?,,0.3490619,7.254791,59278.0
119,P16737,127.92332,14.038586,2,1,1,54139.0,59595.760307545,4.630127955607615,14.939795503203293,main|sdss,54139|59596,QSO|QSO,BROADLINE|,False,True,QSO,,0.7923534877521416,,
120,P14487,119.44189,15.072057,2,1,1,53679.0,59528.41650525,4.814505237729448,16.014829583162225,main|sdss,53679|59528,QSO|QSO,BROADLINE|,False,True,QSO,,0.485687631096998,,
121,P16613,120.13787,16.708457,3,1,2,53357.0,59620.154822555,4.563339413485789,17.147583360862424,main|sdss,53357|59548|59620,QSO|QSO|QSO,BROADLINE||,False,True,QSO,,0.4635550607171284,,
122,P14494,117.6972,48.657277,1,1,0,53089.0,53089.0,22.444666785299614,0.0,sdss,53089,QSO,BROADLINE,False,False,QSO,BROADLINE,0.5840811,,
123,P16590,120.1488,32.782478,1,1,0,52584.0,52584.0,23.827281432801325,0.0,sdss,52584,QSO,STARBURST BROADLINE,False,False,QSO,STARBURST BROADLINE,0.2910549,,
124,P16576,125.59338,41.724389,3,3,0,52264.0,54524.0,18.51585090576505,6.187542778918549,sdss,52264|52266|54524,QSO|QSO|QSO,BROADLINE|BROADLINE|BROADLINE,False,False,QSO,BROADLINE,0.3409032,,
125,P16393,126.82025,49.09278,1,1,0,51873.0,51873.0,25.77389334245225,0.0,sdss,51873,QSO,BROADLINE,False,False,QSO,BROADLINE,0.6821495,,
126,P16345,121.71713,56.736896,5,4,1,53386.0,59953.0,3.6520589824248706,17.97946611909651,BHM|boss|main|sdss,53386|56709|59545|59953|59953,?|?|QSO|?|?,||||,False,False,?,,0.1808858930370174,,
