wavelength_um,flux_mjy,flux_err_mjy,wavelength_half_width_um,bandpass,ab_mag,ab_mag_err,object_name,ra_deg,dec_deg,spectrum_type,background_mode,aperture_radius_pix,aperture_radius_arcsec,annulus_inner_radius_pix,annulus_outer_radius_pix,flux_raw_mjy,background_median_mjy_per_pix,variance_ap_mjy2,variance_bg_mjy2,covariance_aperture_background_mjy2,variance_measurement_mjy2,variance_calibration_mjy2,variance_total_mjy2,measurement_method,mask_mode,n_aperture_pixels,n_annulus_pixels,image_names,mjds,flag_names,flag_values,aperture_coverage,aperture_centroid_dra_arcsec,aperture_centroid_ddec_arcsec,annulus_centroid_dra_arcsec,annulus_centroid_ddec_arcsec
4.84963,1.3407,0.15737,0.01816,SPHEREx-D6,16.082,0.127,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.4497,0.32660,0.019744,0.0034868,-0.00040734,0.024045,0.00071902,0.024764,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,173,level2_2025W27_2A_0650_2D6_spx_l2b-v20-2025-259.fits,60862.37335700,SOURCE:19,2097152:19,0.9999999999999998,-0.661,0.622,2.874,2.118
4.85682,0.97218,0.14644,0.01825,SPHEREx-D6,16.431,0.164,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.1856,0.34038,0.018367,0.0022863,-0.00020637,0.021066,0.00037805,0.021445,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,172,level2_2026W28_1A_0002_3D6_spx_l2b-v25-2026-191.fits,61227.01560400,SOURCE:18,2097152:18,0.9999999999999998,-0.210,0.365,1.222,-1.103
4.86265,1.3352,0.17004,0.01844,SPHEREx-D6,16.086,0.138,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,4.4817,0.33334,0.022807,0.0024590,-0.0014680,0.028202,0.00071305,0.028915,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,171,level2_2026W28_2A_0172_3D6_spx_l2b-v25-2026-195.fits,61231.29066600,SOURCE:21,2097152:21,1,-0.665,-0.095,0.736,2.642
4.87558,1.2537,0.14656,0.01831,SPHEREx-D6,16.155,0.127,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.7830,0.37481,0.021374,0.0027669,0.0016454,0.020850,0.00062870,0.021478,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,168,level2_2026W32_1A_0816_1D6_spx_l2b-v27-2026-223.fits,61258.44666900,,2097152:19,1,0.089,0.467,0.267,0.648
4.88145,1.2838,0.16017,0.01866,SPHEREx-D6,16.129,0.135,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.4539,0.33595,0.022888,0.0021319,0.000012921,0.024994,0.00065924,0.025653,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,170,level2_2025W28_1B_0399_3D6_spx_l2b-v20-2025-260.fits,60865.16051600,SOURCE:19,2097152:19,1,-0.456,-0.196,1.798,-2.704
4.88222,1.5412,0.17757,0.01836,SPHEREx-D6,15.930,0.125,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,6.0635,0.47918,0.028366,0.0029876,0.00038580,0.030582,0.00095014,0.031533,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,173,level2_2026W07_1A_0659_1D6_spx_l2b-v24-2026-089.fits,61082.94094800,SOURCE:18,2097152:18,1,-0.121,-0.189,2.239,0.251
4.88552,1.3113,0.16950,0.01842,SPHEREx-D6,16.106,0.140,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.6166,0.35157,0.023465,0.0027649,-0.00090639,0.028042,0.00068783,0.028730,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,172,level2_2025W27_2A_0650_3D6_spx_l2b-v20-2025-259.fits,60862.37484900,SOURCE:18,2097152:18,1,-0.338,0.086,-1.811,0.529
4.89670,1.1530,0.15653,0.01850,SPHEREx-D6,16.245,0.147,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.4501,0.34637,0.020511,0.0023908,-0.00053349,0.023968,0.00053176,0.024500,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,173,level2_2025W27_1A_0440_1D6_spx_l2b-v20-2025-258.fits,60858.29712100,SOURCE:18,2097152:18,1,0.197,0.643,1.402,2.591
4.89693,1.5548,0.18017,0.01850,SPHEREx-D6,15.921,0.126,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,5.3221,0.39988,0.028392,0.0031790,0.000038761,0.031493,0.00096691,0.032460,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,174,level2_2025W31_2A_0475_1D6_spx_l2b-v20-2025-264.fits,60889.95905600,SOURCE:18,2097152:18,0.9999999999999998,-0.247,-0.198,2.951,3.179
4.89850,1.0822,0.16345,0.01839,SPHEREx-D6,16.314,0.164,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,4.3488,0.34606,0.022774,0.0027991,-0.00033756,0.026248,0.00046846,0.026717,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,174,level2_2026W28_2A_0172_4D6_spx_l2b-v25-2026-195.fits,61231.29215800,SOURCE:19,2097152:19,1,-0.123,0.302,-2.094,3.201
4.90502,1.4111,0.16045,0.01850,SPHEREx-D6,16.026,0.123,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.7796,0.35656,0.022989,0.0033760,0.00070846,0.024948,0.00079653,0.025745,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,175,level2_2026W27_2A_0428_2D6_spx_l2b-v25-2026-185.fits,61225.79355400,SOURCE:18,2097152:18,1,-0.466,0.226,1.896,3.294
4.91138,1.6410,0.17907,0.01849,SPHEREx-D6,15.862,0.118,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,5.2080,0.37778,0.027217,0.0030176,-0.00037804,0.030991,0.0010772,0.032068,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,172,level2_2026W32_2A_0004_1D6_spx_l2b-v27-2026-223.fits,61258.51472700,,2097152:21,1,-1.106,0.206,0.637,3.224
4.91800,1.3633,0.20231,0.01868,SPHEREx-D6,16.064,0.161,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,6.1435,0.50649,0.033328,0.0037312,-0.0015624,0.040184,0.00074338,0.040927,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,172,level2_2026W07_1A_0659_2D6_spx_l2b-v24-2026-089.fits,61082.94244000,SOURCE:20,2097152:20,0.9999999999999998,0.519,-0.493,0.646,5.168
4.93258,1.4968,0.18945,0.01875,SPHEREx-D6,15.962,0.137,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,5.3931,0.41265,0.028488,0.0043419,-0.0010835,0.034996,0.00089614,0.035893,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,170,level2_2025W31_2A_0542_1D6_spx_l2b-v20-2025-264.fits,60890.23075300,SOURCE:17,2097152:17,1,0.212,0.517,-3.482,-1.585
4.93267,1.1488,0.16235,0.01875,SPHEREx-D6,16.249,0.153,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,4.7342,0.38145,0.024280,0.0035827,0.0010171,0.025828,0.00052794,0.026356,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,153,level2_2025W27_1A_0440_2D6_spx_l2b-v20-2025-258.fits,60858.29861300,SOURCE:17,2097152:17,0.9999999999999997,-1.563,0.068,2.105,3.164
4.93433,1.9888,0.17600,0.01834,SPHEREx-D6,15.654,0.096,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,5.5101,0.37306,0.026720,0.0021740,-0.00025058,0.029395,0.0015821,0.030977,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,173,level2_2026W28_2A_0232_1D6_spx_l2b-v25-2026-195.fits,61231.62713400,SOURCE:19,2097152:19,1,-1.654,-1.277,2.560,-0.764
4.95324,1.0944,0.17740,0.01861,SPHEREx-D6,16.302,0.176,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.8324,0.39268,0.024977,0.0045517,-0.00073171,0.030992,0.00047913,0.031471,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,20,174,level2_2025W28_1B_0086_2D6_spx_l2b-v20-2025-260.fits,60863.39265600,SOURCE:21,2097152:21,1,0.288,0.103,1.601,-0.339
4.95410,1.2486,0.21033,0.01841,SPHEREx-D6,16.159,0.183,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,6.5544,0.56218,0.034901,0.0036115,-0.0025503,0.043613,0.00062361,0.044237,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,170,level2_2026W07_1A_0659_3D6_spx_l2b-v24-2026-089.fits,61082.94393200,SOURCE:21,2097152:21,1,0.008,0.833,2.975,1.243
4.96859,1.4006,0.16939,0.01873,SPHEREx-D6,16.034,0.131,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,5.1764,0.40064,0.027610,0.0035404,0.0016218,0.027907,0.00078467,0.028692,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,171,level2_2025W27_1A_0440_3D6_spx_l2b-v20-2025-258.fits,60858.30010600,SOURCE:18,2097152:18,1,0.278,1.148,1.405,-3.322
4.96868,1.3589,0.18271,0.01873,SPHEREx-D6,16.067,0.146,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,5.6751,0.45729,0.030844,0.0041758,0.0011882,0.032643,0.00073866,0.033382,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,171,level2_2025W31_2A_0659_1D6_spx_l2b-v20-2025-264.fits,60890.77428900,SOURCE:20,2097152:20,1,-0.336,0.495,4.814,3.075
4.97072,1.2957,0.17951,0.01863,SPHEREx-D6,16.119,0.150,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,5.1757,0.41105,0.027982,0.0038305,0.00013105,0.031551,0.00067157,0.032222,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,174,level2_2026W28_2A_0232_2D6_spx_l2b-v25-2026-195.fits,61231.62862600,SOURCE:19,2097152:19,0.9999999999999998,-0.068,-0.028,-2.240,0.628
4.97673,1.5588,0.17973,0.01853,SPHEREx-D6,15.918,0.125,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,5.3419,0.40064,0.029181,0.0035928,0.00072072,0.031332,0.00097200,0.032304,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,170,level2_2026W27_2A_0525_2D6_spx_l2b-v25-2026-185.fits,61226.33373200,SOURCE:21,2097152:21,0.9999999999999997,0.063,0.179,0.519,-0.988
4.98932,1.0447,0.17462,0.01870,SPHEREx-D6,16.353,0.181,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.8924,0.40745,0.026750,0.0042861,0.00048950,0.030057,0.00043657,0.030494,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,171,level2_2025W28_1B_0086_3D6_spx_l2b-v20-2025-260.fits,60863.39414800,SOURCE:19,2097152:19,1,-0.207,0.648,-3.870,-0.466
4.99022,1.3467,0.21315,0.01809,SPHEREx-D6,16.077,0.172,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,6.7244,0.56979,0.036041,0.0051840,-0.0017422,0.044709,0.00072542,0.045435,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,167,level2_2026W07_1A_0659_4D6_spx_l2b-v24-2026-089.fits,61082.94542400,SOURCE:21,2097152:21,0.9999999999999998,1.115,0.104,3.160,3.715
5.00463,1.0692,0.20037,0.01870,SPHEREx-D6,16.327,0.203,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,5.1183,0.42536,0.032562,0.0047278,-0.0012005,0.039691,0.00045731,0.040148,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,174,level2_2025W27_1A_0464_1D6_spx_l2b-v20-2025-258.fits,60858.43186800,SOURCE:21,2097152:21,1.0000000000000002,0.143,0.399,-0.590,-2.484
5.00480,1.2598,0.20179,0.01869,SPHEREx-D6,16.149,0.174,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,5.8573,0.48755,0.030197,0.0046811,-0.0026038,0.040086,0.00063479,0.040721,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,167,level2_2025W32_1A_0328_1D6_spx_l2b-v20-2025-264.fits,60892.47226100,SOURCE:18,2097152:18,0.9999999999999998,0.141,0.256,-0.147,-1.023
5.00693,1.2548,0.19830,0.01891,SPHEREx-D6,16.154,0.172,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,5.2783,0.42626,0.029220,0.0037119,-0.0028804,0.038693,0.00062980,0.039322,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,172,level2_2026W28_2A_0232_3D6_spx_l2b-v25-2026-195.fits,61231.63011900,SOURCE:21,2097152:21,1,-0.559,1.855,3.546,0.342
